2021-04-10 04:14:51,415 INFO    MainThread:48520 [wandb_run.py:_config_callback():749] config_cb ('_wandb', 'visualize', 'lenetAcc') {'panel_type': 'Vega2', 'panel_config': {'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'lenetAcc_table'}], 'fields': []}]}]}, 'panelDefId': 'wandb/line/v0', 'transform': {'name': 'tableWithLeafColNames'}, 'fieldSettings': {'x': 'epoch', 'y': 'lenetAcc', 'stroke': None}, 'stringSettings': {'title': 'lenetAcc graph'}}} None
2021-04-10 04:14:55,037 INFO    MainThread:48520 [wandb_run.py:_config_callback():749] config_cb ('_wandb', 'visualize', 'lenetloss') {'panel_type': 'Vega2', 'panel_config': {'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'lenetloss_table'}], 'fields': []}]}]}, 'panelDefId': 'wandb/line/v0', 'transform': {'name': 'tableWithLeafColNames'}, 'fieldSettings': {'x': 'epoch', 'y': 'lenetloss', 'stroke': None}, 'stringSettings': {'title': 'lenetloss graph'}}} None
2021-04-10 04:15:39,225 INFO    MainThread:48520 [wandb_run.py:_config_callback():749] config_cb ('_wandb', 'visualize', 'lenetAcc') {'panel_type': 'Vega2', 'panel_config': {'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'lenetAcc_table'}], 'fields': []}]}]}, 'panelDefId': 'wandb/line/v0', 'transform': {'name': 'tableWithLeafColNames'}, 'fieldSettings': {'x': 'epoch', 'y': 'lenetAcc', 'stroke': None}, 'stringSettings': {'title': 'lenetAcc graph'}}} None
2021-04-10 04:15:42,865 INFO    MainThread:48520 [wandb_run.py:_config_callback():749] config_cb ('_wandb', 'visualize', 'lenetloss') {'panel_type': 'Vega2', 'panel_config': {'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'lenetloss_table'}], 'fields': []}]}]}, 'panelDefId': 'wandb/line/v0', 'transform': {'name': 'tableWithLeafColNames'}, 'fieldSettings': {'x': 'epoch', 'y': 'lenetloss', 'stroke': None}, 'stringSettings': {'title': 'lenetloss graph'}}} None
2021-04-10 04:16:27,010 INFO    MainThread:48520 [wandb_run.py:_config_callback():749] config_cb ('_wandb', 'visualize', 'lenetAcc') {'panel_type': 'Vega2', 'panel_config': {'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'lenetAcc_table'}], 'fields': []}]}]}, 'panelDefId': 'wandb/line/v0', 'transform': {'name': 'tableWithLeafColNames'}, 'fieldSettings': {'x': 'epoch', 'y': 'lenetAcc', 'stroke': None}, 'stringSettings': {'title': 'lenetAcc graph'}}} None
2021-04-10 04:16:30,853 INFO    MainThread:48520 [wandb_run.py:_config_callback():749] config_cb ('_wandb', 'visualize', 'lenetloss') {'panel_type': 'Vega2', 'panel_config': {'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'lenetloss_table'}], 'fields': []}]}]}, 'panelDefId': 'wandb/line/v0', 'transform': {'name': 'tableWithLeafColNames'}, 'fieldSettings': {'x': 'epoch', 'y': 'lenetloss', 'stroke': None}, 'stringSettings': {'title': 'lenetloss graph'}}} None
2021-04-10 04:17:13,718 INFO    MainThread:48520 [wandb_run.py:_config_callback():749] config_cb ('_wandb', 'visualize', 'lenetAcc') {'panel_type': 'Vega2', 'panel_config': {'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'lenetAcc_table'}], 'fields': []}]}]}, 'panelDefId': 'wandb/line/v0', 'transform': {'name': 'tableWithLeafColNames'}, 'fieldSettings': {'x': 'epoch', 'y': 'lenetAcc', 'stroke': None}, 'stringSettings': {'title': 'lenetAcc graph'}}} None
2021-04-10 04:17:17,406 INFO    MainThread:48520 [wandb_run.py:_config_callback():749] config_cb ('_wandb', 'visualize', 'lenetloss') {'panel_type': 'Vega2', 'panel_config': {'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'lenetloss_table'}], 'fields': []}]}]}, 'panelDefId': 'wandb/line/v0', 'transform': {'name': 'tableWithLeafColNames'}, 'fieldSettings': {'x': 'epoch', 'y': 'lenetloss', 'stroke': None}, 'stringSettings': {'title': 'lenetloss graph'}}} None
2021-04-10 04:18:00,595 INFO    MainThread:48520 [wandb_run.py:_config_callback():749] config_cb ('_wandb', 'visualize', 'lenetAcc') {'panel_type': 'Vega2', 'panel_config': {'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'lenetAcc_table'}], 'fields': []}]}]}, 'panelDefId': 'wandb/line/v0', 'transform': {'name': 'tableWithLeafColNames'}, 'fieldSettings': {'x': 'epoch', 'y': 'lenetAcc', 'stroke': None}, 'stringSettings': {'title': 'lenetAcc graph'}}} None
2021-04-10 04:18:04,278 INFO    MainThread:48520 [wandb_run.py:_config_callback():749] config_cb ('_wandb', 'visualize', 'lenetloss') {'panel_type': 'Vega2', 'panel_config': {'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'lenetloss_table'}], 'fields': []}]}]}, 'panelDefId': 'wandb/line/v0', 'transform': {'name': 'tableWithLeafColNames'}, 'fieldSettings': {'x': 'epoch', 'y': 'lenetloss', 'stroke': None}, 'stringSettings': {'title': 'lenetloss graph'}}} None
